name,symbol,contract_address,decimal
dForce ATOM,iATOM,0x55012ad2f0a50195aef44f403536df2465009ef7,18
dForce BTC,ixBTC,0x219b850993ade4f44e24e6cac403a9a40f1d3d2e,18
dForce BTC,iBTC,0x0b66a250dadf3237ddb38d485082a7bfe400356e,18
dForce BTC,xBTC,0x20ecc92f0a33e16e8cf0417dfc3f586cf597f3a9,18
dForce BUSD,iBUSD,0x5511b64ae77452c7130670c79298dec978204a47,18
dForce Coinbase Stock,xCOIN,0x3d9a9ed8a28a64827a684cee3aa499da1824bf6c,18
dForce DAI,iDAI,0xad5ec11426970c32da48f58c92b1039bc50e5492,18
dForce DOT,iDOT,0x9ab060ba568b86848bf19577226184db6192725b,18
dForce ETH,ixETH,0xf649e651afe5f05ae5ba493fa34f44dfeadfe05d,18
dForce ETH,iETH,0x390bf37355e9df6ea2e16eed5686886da6f47669,18
dForce ETH,xETH,0x463e3d1e01d048fdf872710f7f3745b5cdf50d0e,18
dForce EUR,iEUX,0x983a727aa3491ab251780a13acb5e876d3f2b1d8,18
dForce EUR,EUX,0x367c17d19fcd0f7746764455497d63c8e8b2bba3,18
dForce FIL,iFIL,0xd739a569ec254d6a20ecf029f024816be58fb810,18
dForce GOLDx,iGOLDx,0xc35acaeedb814f42b2214378d8950f8555b2d670,18
dForce Tesla Stock,xTSLA,0xf21259b517d307f0df8ff3d3f53cf1674ebeafe8,18
dForce UNI,iUNI,0xee9099c1318cf960651b3196747640eb84b8806b,18
dForce USD,iUSX,0x7b933e1c1f44be9fb111d87501baada7c8518abe,18
dForce USD,USX,0xb5102cee1528ce2c760893034a4603663495fd72,18
dForce USDC,iUSDC,0xaf9c10b341f55465e8785f0f81dbb52a9bfe005d,18
dForce USDT,iUSDT,0x0bf8c72d618b5d46b055165e21d661400008fa0f,18
dibs.money,anyDIBS,0x33E4Cd013Fcad9de00A1B12E8Ae9dFeA2342e4eb,18
Dinosaur Eggs Token,anyDSG,0xf2E28bb41aD0172217d0d219D9bEDA478467B9CA,18
Dogecoin,anyDOGE,0x57F3FEe2cfa3769fD25E3774Eb514FACe7C70BEb,8
Dogecoin,anyDOGE,0x6b0c81a800054a661a6062261c13cf16dbd2cd8f,8
DoYourTip,DYT,0x740623d2c797b7d8d1ecb98e9b4afcf99ec31e14,18
Duet Governance Token,anyDUET,0x1f9cE5AC8bEfa74Bfa614Ae22Ffc0fdD1e06827e,18
DxSale.Network,anySALE,0xB969792E669B92E2e6D33441A0C6cAF3AEe1d01d,18
Education,anyLEDU,0xe5b834d5086564de95ec6ce390605186a7732439,8
Empire Capital Token,ECC,0xC84D8d03aA41EF941721A4D77b24bB44D7C7Ac55,9
Energyfi Token,anyEFT,0x6c784028670359B5c590cdB1c096Ef275db26788,18
ethbox Token,anyEBOX,0x49a42bb2edbd857f5bcf7f685ea068880a6c1f4b,18
Ethereum Classic,ETC,0x46a531fe4bf0728b00a5ce09291091e630e83431,18
Euler Tools,EULER,0xc7190522df188816736cf62fe11ae619ca1cf73c,18
Everex,anyEVX,0x51138ef0dc9de2a03aaafa95f69924302b49a5fb,18
ExzoCoin 2.0,anyEXZO,0x4B6E3a07335ab6558b7C5251601A18096944F665,9
FABWELT,anyWELT,0x4fee8628787d450154b4efef48d8e495201aa0f3,18
FAME MMA,anyFAME,0x958d48293b4df8f9722273bf1ca90cc2236e1b6d,18
Fanadise,anyFAN,0xc19b327b51227550a28e09a94bce23ea1e5abe00,18
Fantom,anyFTM,0xd3a33b8222ba7b25a0ea2a6ddcda237c154046af,18
FC Porto Fan Token,PORTO,0x49f2145d6366099e13b10fbf80646c0f377ee7f6,8
Feeder.finance,anyFEED,0x657c620fee04a225e57822606c357d21663d507c,18
FevrToken,anyFEVR,0xe3f1d843dde0748fa370879536cb6877a7ff9db3,18
FLOKI,anyFLOKI,0xb83003f7fe62870e2e9ed57323ed02630d971525,9
Floshin,Floshin,0x9a6fed601a11290500f8d76153c33cc254e9f6d0,18
Fomotion,FOMO,0x329016b785f138cd931c673ea59d0113526321d4,9
Frax,anyFRAX,0xdd03dbed9abdb125f1bdd465caadbefdff4f7524,18
Froyo,anyFroyo,0xbc70a08ece842698dd89dd7fc8767fc962e4533b,18
fry.KetchupV2,KHP,0x15B3d410fCd0d695E1bbe4F717F8E1B6D0Fb2D0C,18
FTT (Wormhole),FTX Token,0x49ba054b9664e99ac335667a917c63bb94332e84,18
Fuse Token on BSC,anyFUSE,0x43242138833e8d360e84920462a483eb9e35c8b4,18
Galaxy Heroes,anyGHC,0xCF21F436e86A978863Aca38e845f00Af61c5ad09,18
GAMER,anyGMR,0x9529366CA0d697AF36e25A094aDa8d2515d51F64,18
Gami Token,anyGAMI,0x9c8a7a2b154e3999c7c3774b662dcdd6580b3722,18
GemGuardian,anyGEMG,0x92fe6753bA36Ba74200f3F2c9A3B5a58eC02d049,18
GemUni,anyGENI,0x795A7dF2f22bfc2633a04799915b5fE54E7D9E65,18
Glimpse,anyGLMS,0xc780beB413Dc5CBf23b016Ca835AF56E7711a060,18
Green Metaverse Token,anyGMT,0xE9930602f0F27bB72be520513E111b33CBACd084,8
Grove Token,GVR,0xaFb64E73dEf6fAa8B6Ef9a6fb7312d5C4C15ebDB,18
Guardian,anyGUARD,0xcdd28a3033a6dc1472a1403156b426905bf127ba,18
HADO,anyHDO,0xB247A33e8201586a06f564b603759Df7990e744D,9
HappinessToken,HPS,0xeda21b525ac789eab1a08ef2404dd8505ffb973d,18
Harmony Launcher,anyHARL,0x1f38620F555a4725c2e27d34A175e4f97a32B3ac,18
Health Potion,anyHEP,0x03Ee4919bF3cfb9B0362E17f739F8c2973616a86,0
Hector,anyHEC,0xe98803E5cE78Cf8AAD43267d9852A4057423Cb1d,9
HerityNetwork,anyHER,0xCC1F1cbf22293CD906F9E7C4419FBbCDe9BD8148,9
Hodooi.com Token,anyHOD,0xa0eda2d19211d108772711a3698c69f79673aec8,18
HYVE,anyHYVE,0x94977c9888f3d2fafae290d33fab4a5a598ad764,18
IDIA - Anyswap Adapter,anyIDIA,0xf4f8b87da4244da566c4b5dcce7f8933505c1871,18
Inflation Adjusted Spice USD,anyiUSDS,0xfb32F9581148E588BF92a91A15FDCbC65A68e4c9,18
InnovativeBioresearchCoin,INNBC,0xdf1f0026374d4bcc490be5e316963cf6df2fff19,6
JARVIS,JARVIS,0x644c545703f57a4b905f4c558f52342a206e2c55,18
Jarvis Synthetic Brazilian Real,jBRL,0x316622977073BBC3dF32E7d2A9B3c77596a0a603,18
Jarvis Synthetic British Pound,jGBP,0x048E9b1ddF9EBbb224812372280e94Ccac443f9e,18
Jarvis Synthetic Euro,anyjEUR,0x1ad411be31cba244d0ff981a8c50cdd92002afd9,18
Jarvis Synthetic Mexican Peso,jMXN,0x47b19Af93d0bC33805269Af02B5CA953Aa145127,18
Jarvis Synthetic South African Rand,jZAR,0x6B8b9AE0627a7622c593A1696859ca753c61A670,18
Jarvis Synthetic Swiss Franc,jCHF,0x7c869b5A294b1314E985283d01C702B62224a05f,18
JulSwap,JulD,0x5a41f637c3f7553dba6ddc2d3ca92641096577ea,18
Kalmar Token,anyKALM,0xcf0e74d4256d3ea96dd294ff194a1915595e74d6,18
Kangal,anybKANGAL,0x56501b0b12ee9518c2991451bbc8d7f9267949d2,18
KardiaChain Token,anyKAI,0x01A4229adC327220209A6d9a4842da27098C6ed1,18
Kripton,anyLPK,0x9833c643f387ecfb76aa8114546ad524703c66fb,18
Kripton Black,LPKB,0x659becf35503e91baa27b8427c45a31e5b38fcd1,18
Kripton Mobile,LPKM,0xc243cd73b1fb5028091db1881260d50699621d5c,18
Kripton P,LPKP,0xd1a10ec19f1097c82429c47b3ca75d03ff71f708,18
Kripton Q,LPKQ,0xa2471ffabceeee85a9226c24a95765335d26b4ee,18
Kripton T,LPKT,0x620dad0e66b20db8016c8730fbfff812263dba4a,18
Kripton X,LPKX,0x15b05286eb1756434df34439ae456885462407c6,18
Kripton Y,LPKY,0xe1455634ad0c067e8bd8ca7f6af79ae05d8a96fb,18
Kripton Z,LPKZ,0xc842dadf99d61ba5cf4a98f0d380acc4f89dc0e6,18
Kyber Network Crystal,anyKNC,0x5650C49D662cb83666aB0FAD224453B603179D2A,18
L3USD,L3USD,0xDEa12C8C23994EA2D88eD99eE1bdc0FF56f7F9d1,18
Ledgity,anyLTY,0x158335c10d3eee1c5db5a302ab972022f3e59040,18
LEND,LEND,0xe4d242194757584423338d4678e7d1d2558d59f0,18
LeonicornSwap,LEONS,0x8303a44c770c666b8a45eebab0879c1a880d39e7,18
Lido DAO Token (Wormhole),LDO,0x986854779804799c1d68867f5e03e601e781e41b,18
Liquidus,anyLIQ,0x4b106b91c5fe4ae933cda197b9caf91a07bdae15,18
Lovelace,anyLACE,0xccb24022c573b6c3877bf9eb19716c037b11d9eb,18
LUNA (Wormhole),LUNA,0x156ab3346823b651294766e23e6cf87254d68962,6
Lunar,LNR,0xb9abeB2e1256120aB085cE99803689a85Aa230f7,18
Lunar,LNR,0x9D4451151A8dE5B545a1bC6c8fdEB9d94a2868e1,9
LUNCHero,LCH,0x332b6fa6822e9f6ad9f75c7b6c7765f01e128f72,18
MagicCraft,anyMCRT,0xe409679a90aba847922682798757c8be8dc54c15,9
MahaDAO,anyMAHA,0x514f696af215a33bc9856cd39bb4b3f7c04db690,18
Mainstream For The Underground,anyMFTU,0x98d939325313ae0129c377b3eabdf39188b38760,18
MANUFACTORY,anyMNFT,0x385ff2b2fc61164604c5bdc708ccff611fe9c42d,18
Marlin POND,anyPOND,0x204d3d2bbbf39a7bb85a00dd45fb0d2fe57a660b,18
Matic Token,anyMATIC,0xbf731bfa03e0095a2039e7e4c3b466efb7f3ec4e,18
MemeForce,any$MF,0xc05b9aBA543dC4f1c19Cdd73753d77f8cc75097d,18
Meta Interstellar Token,anyMIT,0x85D4C747da02ec4fC8d6B8DA6f2A59ea91f7A460,18
MetaShooter,anyMHUNT,0x70d9B7457c713019F5B9c99BF73fd42084555630,18
MetaSoccer Universe,anyMSU,0x6da1dce036e5ca4318fbc7e7fc4234020ef8841e,18
Metavill.io,MV,0x828Fad4e54D8B7ceC40b220ff96C91A52D1c26b2,18
Milk Protocol,MILK,0x8e9f5173e16ff93f81579d73a7f9723324d6b6af,18
Minato,anyMNTO,0xf207dBe40068c4F071E731Ad1720f1c763fb42d1,18
Modefi,anyMOD,0x22e7f79c547d676baf561032bf64d51d6ceb5f3f,18
Moeda SEEDS,SEEDS,0xefb94d158206dfa5cb8c30950001713106440928,18
moon verse,MOON,0xa5a76b68cd3ad967d1b51d47ce104b85f9266686,18
Moonpot,anyPOTS,0x865109a3eb981b2be9f66cbbc78653ba09e79128,18
Multichain BTC,multiBTC,0xD9907fcDa91aC644F70477B8fC1607ad15b2D7A8,8
Multiverse Capital (MVC.finance),anyMVC,0x9B3A299a3Db37c662aB9d39CbfEdaCB81C0e09E3,18
myMessage,anyMESA,0x886f85a6da6c7806125004b2e1fd53ec82398bea,18
Mybu,anyMYOBU,0x5003c91913944f9a0ae82c729508808b3f7c7c7e,9
NanoByte Token,anyNBT,0xd7008fe6577a8c4c4c995359e157480e36b8c710,18
NapoleonX Token,anyNPXB,0x2bfdf2adc0e8f738c4a1bca25c5c1d36072eba31,18
NEAR PROTOCOL,NEAR,0xa6623d7f0CD2F06d0C1306FE6E6fA1441c374090,18
NevaCoin,NEVA,0xe7498f332c35a346b486f3f6a68f05934e92a228,18
NEXTYPE,anyNT,0xd6403c6318a87bc7dd5ba242e120f3ca878df98f,18
NFTArt.Finance,anyNFTART,0xb2ea25cd1912fd85f815088ea5f89f19f708ec62,9
NFTmall GEM Token,anyGEM,0x54511C749f5AF298FC7E5fFC9779280F104028e3,18
NFTY Token,anyNFTY,0x860ea5712db042de011c4ffb2789bdcb2bff9828,18
NUM Token [via ChainPort.io],anyNUM,0x2a21bfa388693b3cd3de6045793baffc6c24dcda,18
NuNet Utility Token,anyNTX,0x0aa473BdF86233b7F9224Ffaead25b1ed182279C,6
OddzToken,anyODDZ,0x4ea6f39c719d3a77ce2e5b913312cf2999e6d19d,18
OddzToken,anySKILL,0xb027C02aff109a545e4CE4fDC08B9597030C4eF6,18
Onebit Ventures,ONB,0x11e4b93d18abfa244547fd4d0caa008c7ca6b436,18
Onino,anyONI,0xcf3ddd04360811187bdc158dcc622d817384fe9f,18
OpenWorld,anyOPEN,0xc3A134D42d93F3168931C0e4ac3Ed8aB7096267f,18
Optimus,anyOPT,0xf5c5033b9f9609a067581f014211d9f30f8c024d,9
Orion Money Token (Wormhole),ORION,0x3dcb18569425930954feb191122e574b87f66abd,18
OVR,anyOVR,0x2F4A4fDCF8c77d63c2c967C07A61Bdf8992c3c50,18
Pancake GAMES,anyGCAKE,0xe77b2e0347cc910d7ad9dc1a8f97108c825cf81f,18
Pawthereum,anyPAWTH,0xc90c592677a58e3af3af0e36635be22b76d92d45,9
Pendle,PENDLE,0xb3ed0a426155b79b898849803e3b36552f7ed507,18
Peri Finance Token,anyPERI,0x2244faab5a2a633cb7f6e3d35e7db8ec0136d3e2,18
Perlin,PERL,0x0f9e4d49f25de22c2202af916b681fbb3790497b,18
Pink Token,anyPINK,0xb097e83211d896650ed0104da3309d3654416bc0,18
Plunge,anyPLG,0x46DCB8FB3022652B1980F1ffaEAf2bb2104bE09C,18
Poken,anyPKN,0x6362c3aC9713008B79DEb0EE361F1f6F57037694,18
Polaris,anyPOLAR,0xA2b0217943F826ba3cE0753316E0d78FC50fD581,18
PolyGod,anyGULL,0xE2476EC3a5954E717a1ED3b35296011aF07DA71A,18
PolysportsToken,anyPS1,0xB0e94FEaDC03f489C4503101ea06EA9C5EeAf7a4,18
Premia,anyPREMIA,0x9A8E7727b9733b194339DFD8F923B45B60D0FC3A,18
Propel,anyPROPEL,0x5B641728c9f1E544fb3c9f16a19AA7916F75fd44,18
Protocol X,anyPX,0x1024Fb39d9938D3b028E940B95c84a326cD57A58,18
pTokens ORE [via ChainPort.io],anyORE,0xE44108cA708a5016131f5FE82581e789cb4Eaf96,18
pTokens TLOS,anyTLOS,0x7f102dbb31b41e359a05b2291bb71d8efcdaeacd,18
QiDao,anyQI,0x02a5aD4597F7A090148eD209E022555eC2AFDbC7,18
QUINT,anyQUINT,0x951fcfb095a45b34c5fd9f7d9af4a232eff62b8d,18
Rabbit Coin,anyRABBIT,0x2fB886aAf51764AE175f80E49CD10E90d446E8a9,18
Radio Caca V2,anyRACA,0xe6de9f70d5a4ec9da52ce35f449794eba826de72,18
RadioShack Token,anyRADIO,0xb139eD4143BCEb793346020453Ab1F9d886BD294,18
Rangers Protocol Gas,anyRPG,0xaf2D1C5374Ee99b167dD8567F2819C7567f1F1a0,18
Reference System for DeFi,anyRSD,0x5329B989B69F3C46b5e6868619ee390757b7C5bb,18
Rikkei Finance,anyRIFI,0xf532C0174e30823aCaAf01C2652862E25f268264,18
Robust Reward,RBW,0x4cc23264e1ef8dd8173e4ec07e6a01cc7476d997,18
RYOSHI TOKEN,anyRYOSHI,0x91648237a47585242f1f8ad10e84dd03fa95ec4e,9
SAFE ZONE V2,anySAFU,0x55BfA96dF825FA4FFBb8288ce751e09389b1A48A,9
SafeBLAST,anyBLAST,0x1dd20779c8facd5a60680c3f423137ca18155e47,9
Scallop,anySCLP,0x3da9769665849bd67139cf67735445deea16340d,18
Scorefam,anySFT,0x0EbdDB1EF6d508b89BFd62B26D162c13F05BE477,8
Serum (Wormhole),SRM,0xd63cdf02853d759831550fae7df8fffe0b317b39,6
ShareToken,anySHR,0x036BAe7F92Fc429725871D44B1A4DCdA21691f50,18
SHIBA INU (Wormhole),SHIB,0xb1547683da678f2e1f003a780143ec10af8a832b,18
Shield Protocol,SHIELD,0x60b3bc37593853c04410c4f07fe4d6748245bf77,18
Shirtum,anySHI,0x2e6Db117182bE2D2BB880a610D4AbFE4CA4CC544,18
Shopdi Token,anySHOD,0xf276f8a9ddc7ef09ec1aac4565ec4da431626a76,18
Signata,anySATA,0x1a8D54BeEd300E99E41dFc806D522eBA5AEFA034,18
Singularity Dao,anySDAO,0xd41ed5867f6b82ca64d8cb3eeba9315891c0b7c9,18
Smart Advertising Transaction Token,anySATT,0xc33211C3618A3F2b2A70152185cea469D2dAB6D4,18
SNPS Token,SNPS,0x933bCd9A03D350F040d2FE7e36d60A9C73d42EF5,18
Sologenic,anySOLO,0x3cfcd47c94f1d20ae350a5d9b5264537a89396c9,15
SOMBRA,anySMBR,0x8c4e06c8d4297448e768f91947e0643b31db08d3,9
SOOMA,SOA,0x9a30B72A793a716920cF985Fd9Ae3a3cb278C3a2,18
Space Crown,anySMCW,0x26414054e097156c58b0294a9189a34c06bb0ecb,18
Spice,anySPICE,0x250e8703097f33d4e098fbf633040c0fb83231a8,18
Spice USD,anyUSDS,0x696E96f08f9d046b0125bE299BF900F645D79AcD,18
Spintop,anySPIN,0x0F231Ae1f3aB499FdB0aDa397E344497cD0d73c1,18
Standard on xDai on BSC,xMARK,0x26a5dfab467d4f58fb266648cae769503cec9580,9
Star Atlas (Wormhole),ATLAS,0x83850d97018f665eb746fbb8f18351e977d1b0d6,8
Sun Token,SUN,0xa1e6c58d503e4eee986167f45a063853cefe08c3,18
Super Vote LAUNCH,svLAUNCH,0x8c73dc245d2626311dd28319793893460b358f3c,18
SushiToken (Wormhole),SUSHI,0x3524fd7488fdb1f4723bbc22c9cbd1bf89f46e3b,18
Switcheo Token,SWTH,0x250b211ee44459dad5cd3bca803dd6a7ecb5d46c,8
Synapse Network,anySNP,0xe408849d21646a42fd5e36cc520b26e7cdd62370,18
Tardigrades.Finance,anyTRDG,0x068002C95f033Ed7Ac19f32638a85a6f971bA11f,9
TEAsWAP.ART,anyTSA,0x2291fb9abafaad7d701f2cc26f4e89ae2ecb2b8f,18
Tech Trees Coin,anyTTC,0x9922879913c0b6c1860d45a3b9d3a6c44e3d183f,18
Teneo,anyTEN,0x9D709ca51507730Dfb8379a38c15f7F3D5A3710e,18
Tether USD (Wormhole),USDT.e,0x2b90e061a517db2bbd7e39ef7f733fd234b494ca,6
Tether USD (Wormhole),USDT,0x524bc91dc82d6b90ef29f76a3ecaabafffd490bc,6
TIP Step,TIP,0xba903c7bb8e576b626f45437d8a79ea8971ebcb9,18
TOR,anyTOR,0x80d209227cf0a64e1fcbe62c7a80b8e691f0ef4d,18
Torum,XTM,0x3f526a5a8811cc1812d923d5dbb20e4b1c6028db,18
Totem Earth Systems,anyCTZN,0x9adbbc5410a30f3d71473efe7ed5e27cb6c02e1c,18
Tree Token,TREE,0x9bd547446ea13c0c13df2c1885e1f5b019a77441,2
Trivian Token,TRIVIA,0xb465f3cb6Aba6eE375E12918387DE1eaC2301B05,3
TrueUSD,anyTUSD,0x559e9fc6a4d28d4b514f076724cb62f07ace862a,18
TTX METAVERSE,anyXMETA,0x1441e091e1247e6e6990ccb2c27169204fb04aa9,18
Tutu Token,TUTU,0x22561553d47c1f73d9934c5b9f84d4d57ae4c78e,18
TYVCOIN,TYV,0x90a8bbf934fde975555632addcb258e895c69de1,8
Umbrella,UMB,0x846F52020749715F02AEf25b5d1d65e48945649D,18
UNCL on xDai on BSC,anyUNCL,0xbb244fc91e86c5a4b9d31b2935c5bc57c034bfa1,18
UniCrypt on xDai on BSC,anyUNCX,0xe529797535426a042a79aa555334f444565d118e,18
UNIFARM Token,anyUFARM,0x3d2e9d762413cec5bf862fdb0085315dd2c4c09e,18
USD Coin (PoS) (Wormhole),USDC,0x672147dd47674757c457eb155baa382cc10705dd,6
USD Coin (Wormhole),USDC.e,0xc1f47175d96fe7c4cd5370552e5954f384e3c791,6
USD Coin (Wormhole),USDC,0xb04906e95ab5d797ada81508115611fee694c2b3,6
UST (Wormhole),UST,0x3d4350cd54aef9f9b2c29435e0fa809957b3f30a,6
Velas,anyVLX,0xa8fced5c6b791ca66faa05ceea6636d5382572fc,18
VIRSACOIN,VIR,0x297ed5337a7dd8a9661c47c4d2008540a5638ff0,18
Vita Inu,anyVINU,0xe2be59436da627be05a4ea6ccf4a4ebdcbb24d84,18
Volt Inu,VOLT,0x7f792db54B0e580Cdc755178443f0430Cf799aCa,9
WalletNow,anyWNOW,0x7A0b11230050817C0D7631e206a0F547f9348De7,18
WardenSwap Token,anyWarden,0x378dacb12e3dccca598c37325a2b32c2dc3a4ae4,18
Waterfall Governance Token,anyWTF,0xB506c06AD11fAF466F668a6CB4D1f538838E3B8E,18
WolfSafePoorPeople,anymWSPP,0x447c1c18979e71161eda8c4d0a0b9cb2d0d26ce0,18
Wootrade Network,anyWOO,0x5022a3772357a2bba192a4d93a918446492baa94,18
Wraith Protocol,anyWRAITH,0x2630c7d2104b92721357b3735412ce647a28ed8a,9
Wrapped GICT,anyWGICT,0x268074fa5255109F92b219F795adb75016f2f1bA,8
Wrapped AVAX (Wormhole),WAVAX,0x96412902aa9aff61e13f085e70d3152c6ef2a817,18
Wrapped Banano,anywBAN,0xf99FC9f2D4B9F6cc4d6e56B13C5Ae7E0030FB406,18
Wrapped Binance Beacon ETH,wBETH,0xa2e3356610840701bdf5611a53974510ae27e2e1,18
Wrapped Ether (Wormhole),WETH,0x4db5a66e937a9f4473fa95b1caf1d1e1d62e29ea,18
Wrapped Matic (Wormhole),WMATIC,0xc836d8dc361e44dbe64c4862d55ba041f88ddd39,18
Wrapped Metrix,anyMRXb,0x40642f7f80138913ca239306aa74f1acaef6b0e8,8
Wrapped ROSE (Wormhole),wROSE,0x6c6d604d3f07abe287c1a3df0281e999a83495c0,18
Xpose Protocol,XP,0x6a0b045ea1cbc87946ee6ca4d118dc0b5c152455,9
xSigma,anySIG,0xc20ff003662d9b91b4139ffa6b7c9d69968bad2c,18
YIN Finance,anyYIN,0x0aCAaBC390D7D7134eef4166F61e3e30B362f675,18
Yoshi.exchange,anyYOSHI,0x6c01361d8dbaf43b81b52da3efae7dab1b8fffe9,18
ZAP TOKEN,anyZAP,0xeb2F197B3467b02DD8F36b09B2D179c250352fF3,18
ZeroSwapToken,anyZEE,0x3ca1F50e8178A8a21Cc919E617F8fAD98a048cE9,18